"Site","Date","BloomStatus","FlowerNum","PlantGenus","PlantSpecies","PlantVar","PlantSubSpecies","Year","doy","Occ","logFlowerNum","PlantGenusSpecies","SiteStatus"
"L33",2013-06-29,"full bloom",2,"Lupinus","breweri","var.","breweri","2013",180,1,10,"Lupinus breweri var. breweri","LOW"
"L33",2013-07-13,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",194,1,10,"Lupinus breweri var. breweri","LOW"
"L33",2013-07-19,"finishing bloom",1,"Lupinus","breweri","var.","breweri","2013",200,1,1,"Lupinus breweri var. breweri","LOW"
"L33",2013-07-31,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",212,0,0,"Lupinus breweri var. breweri","LOW"
"L33",2014-06-13,"beginning to bloom to bloom",2,"Lupinus","breweri","var.","breweri","2014",164,1,10,"Lupinus breweri var. breweri","LOW"
"L33",2014-06-23,"not blooming",3,"Lupinus","breweri","var.","breweri","2014",174,1,100,"Lupinus breweri var. breweri","LOW"
"L33",2014-07-03,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2014",184,1,10,"Lupinus breweri var. breweri","LOW"
"L33",2014-07-13,"finishing bloom",1,"Lupinus","breweri","var.","breweri","2014",194,1,1,"Lupinus breweri var. breweri","LOW"
"N132",2013-06-30,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",181,1,1000,"Lupinus breweri var. breweri","MOD"
"N132",2013-07-14,"finishing bloom",3,"Lupinus","breweri","var.","breweri","2013",195,1,100,"Lupinus breweri var. breweri","MOD"
"N132",2013-07-20,"finishing bloom",3,"Lupinus","breweri","var.","breweri","2013",201,1,100,"Lupinus breweri var. breweri","MOD"
"N132",2013-08-01,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",213,0,0,"Lupinus breweri var. breweri","MOD"
"N132",2014-06-14,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",165,1,100,"Lupinus breweri var. breweri","MOD"
"N132",2014-06-25,"full bloom",4,"Lupinus","breweri","var.","breweri","2014",176,1,1000,"Lupinus breweri var. breweri","MOD"
"N132",2014-07-04,"full bloom",4,"Lupinus","breweri","var.","breweri","2014",185,1,1000,"Lupinus breweri var. breweri","MOD"
"N132",2014-07-14,"full bloom",4,"Lupinus","breweri","var.","breweri","2014",195,1,1000,"Lupinus breweri var. breweri","MOD"
"N133",2013-07-08,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",189,1,1000,"Lupinus breweri var. breweri","HIGH"
"N133",2013-07-11,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",192,1,1000,"Lupinus breweri var. breweri","HIGH"
"N133",2013-07-23,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",204,1,10,"Lupinus breweri var. breweri","HIGH"
"N133",2013-07-25,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",206,0,0,"Lupinus breweri var. breweri","HIGH"
"N133",2014-06-18,"beginning to bloom to bloom",1,"Lupinus","breweri","var.","breweri","2014",169,1,1,"Lupinus breweri var. breweri","HIGH"
"N133",2014-07-07,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",188,1,100,"Lupinus breweri var. breweri","HIGH"
"N133",2014-07-10,"full bloom",2,"Lupinus","breweri","var.","breweri","2014",191,1,10,"Lupinus breweri var. breweri","HIGH"
"N133",2014-07-18,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",199,1,100,"Lupinus breweri var. breweri","HIGH"
"N134",2013-07-08,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",189,1,10,"Lupinus breweri var. breweri","MOD"
"N134",2013-07-11,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",192,1,10,"Lupinus breweri var. breweri","MOD"
"N134",2013-07-22,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",203,0,0,"Lupinus breweri var. breweri","MOD"
"N134",2013-07-25,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",206,0,0,"Lupinus breweri var. breweri","MOD"
"N134",2014-06-17,"not blooming",3,"Lupinus","breweri","var.","breweri","2014",168,1,100,"Lupinus breweri var. breweri","MOD"
"N134",2014-07-06,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",187,0,0,"Lupinus breweri var. breweri","MOD"
"N134",2014-07-09,"finishing bloom",3,"Lupinus","breweri","var.","breweri","2014",190,1,100,"Lupinus breweri var. breweri","MOD"
"N134",2014-07-17,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",198,0,0,"Lupinus breweri var. breweri","MOD"
"N135",2013-07-08,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",189,1,10,"Lupinus breweri var. breweri","MOD"
"N135",2013-07-11,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",192,1,10,"Lupinus breweri var. breweri","MOD"
"N135",2013-07-22,"finishing bloom",1,"Lupinus","breweri","var.","breweri","2013",203,1,1,"Lupinus breweri var. breweri","MOD"
"N135",2013-07-25,"finishing bloom",1,"Lupinus","breweri","var.","breweri","2013",206,1,1,"Lupinus breweri var. breweri","MOD"
"N135",2014-06-18,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",169,1,100,"Lupinus breweri var. breweri","MOD"
"N135",2014-07-06,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2014",187,1,10,"Lupinus breweri var. breweri","MOD"
"N135",2014-07-09,"full bloom",2,"Lupinus","breweri","var.","breweri","2014",190,1,10,"Lupinus breweri var. breweri","MOD"
"N135",2014-07-19,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",200,0,0,"Lupinus breweri var. breweri","MOD"
"N137",2013-07-09,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",190,1,1000,"Lupinus breweri var. breweri","HIGH"
"N137",2013-07-12,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",193,1,1000,"Lupinus breweri var. breweri","HIGH"
"N137",2013-07-24,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",205,1,10,"Lupinus breweri var. breweri","HIGH"
"N137",2013-07-26,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",207,1,10,"Lupinus breweri var. breweri","HIGH"
"N137",2014-06-19,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",170,0,0,"Lupinus breweri var. breweri","HIGH"
"N137",2014-07-07,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",188,1,100,"Lupinus breweri var. breweri","HIGH"
"N137",2014-07-10,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",191,1,100,"Lupinus breweri var. breweri","HIGH"
"N137",2014-07-19,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2014",200,1,10,"Lupinus breweri var. breweri","HIGH"
"N139",2013-07-09,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",190,0,0,"Lupinus breweri var. breweri","LOW"
"N139",2013-07-12,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",193,0,0,"Lupinus breweri var. breweri","LOW"
"N139",2013-07-24,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",205,0,0,"Lupinus breweri var. breweri","LOW"
"N139",2013-07-26,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",207,0,0,"Lupinus breweri var. breweri","LOW"
"N139",2014-06-18,"not blooming",4,"Lupinus","breweri","var.","breweri","2014",169,1,1000,"Lupinus breweri var. breweri","LOW"
"N139",2014-07-06,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",187,0,0,"Lupinus breweri var. breweri","LOW"
"N139",2014-07-09,"not blooming",3,"Lupinus","breweri","var.","breweri","2014",190,1,100,"Lupinus breweri var. breweri","LOW"
"N139",2014-07-18,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",199,0,0,"Lupinus breweri var. breweri","LOW"
"P24",2013-06-27,"full bloom",1,"Lupinus","breweri","var.","breweri","2013",178,1,1,"Lupinus breweri var. breweri","LOW"
"P24",2013-07-13,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",194,1,10,"Lupinus breweri var. breweri","LOW"
"P24",2013-07-19,"finishing bloom",1,"Lupinus","breweri","var.","breweri","2013",200,1,1,"Lupinus breweri var. breweri","LOW"
"P24",2013-07-29,"finishing bloom",1,"Lupinus","breweri","var.","breweri","2013",210,1,1,"Lupinus breweri var. breweri","LOW"
"P24",2014-06-12,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",163,0,0,"Lupinus breweri var. breweri","LOW"
"P24",2014-06-23,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",174,0,0,"Lupinus breweri var. breweri","LOW"
"P24",2014-07-02,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2014",183,1,10,"Lupinus breweri var. breweri","LOW"
"P24",2014-07-13,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2014",194,1,10,"Lupinus breweri var. breweri","LOW"
"P310",2013-06-29,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",180,1,1000,"Lupinus breweri var. breweri","HIGH"
"P310",2013-07-13,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",194,1,1000,"Lupinus breweri var. breweri","HIGH"
"P310",2013-07-17,"full bloom",4,"Lupinus","breweri","var.","breweri","2013",198,1,1000,"Lupinus breweri var. breweri","HIGH"
"P310",2013-07-31,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",212,1,10,"Lupinus breweri var. breweri","HIGH"
"P310",2014-06-12,"beginning to bloom to bloom",2,"Lupinus","breweri","var.","breweri","2014",163,1,10,"Lupinus breweri var. breweri","HIGH"
"P310",2014-06-24,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",175,1,100,"Lupinus breweri var. breweri","HIGH"
"P310",2014-07-01,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",182,1,100,"Lupinus breweri var. breweri","HIGH"
"P310",2014-07-13,"finishing bloom",3,"Lupinus","breweri","var.","breweri","2014",194,1,100,"Lupinus breweri var. breweri","HIGH"
"P37",2013-06-28,"full bloom",3,"Lupinus","breweri","var.","breweri","2013",179,1,100,"Lupinus breweri var. breweri","LOW"
"P37",2013-07-13,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",194,1,10,"Lupinus breweri var. breweri","LOW"
"P37",2013-07-19,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",200,0,0,"Lupinus breweri var. breweri","LOW"
"P37",2013-07-30,"not blooming",0,"Lupinus","breweri","var.","breweri","2013",211,0,0,"Lupinus breweri var. breweri","LOW"
"P37",2014-06-13,"full bloom",4,"Lupinus","breweri","var.","breweri","2014",164,1,1000,"Lupinus breweri var. breweri","LOW"
"P37",2014-06-24,"full bloom",3,"Lupinus","breweri","var.","breweri","2014",175,1,100,"Lupinus breweri var. breweri","LOW"
"P37",2014-07-01,"full bloom",2,"Lupinus","breweri","var.","breweri","2014",182,1,10,"Lupinus breweri var. breweri","LOW"
"P37",2014-07-13,"finishing bloom",1,"Lupinus","breweri","var.","breweri","2014",194,1,1,"Lupinus breweri var. breweri","LOW"
"W04",2013-06-30,"full bloom",2,"Lupinus","breweri","var.","breweri","2013",181,1,10,"Lupinus breweri var. breweri","HIGH"
"W04",2013-07-14,"full bloom",2,"Lupinus","breweri","var.","breweri","2013",195,1,10,"Lupinus breweri var. breweri","HIGH"
"W04",2013-07-20,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",201,1,10,"Lupinus breweri var. breweri","HIGH"
"W04",2013-08-01,"finishing bloom",2,"Lupinus","breweri","var.","breweri","2013",213,1,10,"Lupinus breweri var. breweri","HIGH"
"W04",2014-06-14,"not blooming",0,"Lupinus","breweri","var.","breweri","2014",165,0,0,"Lupinus breweri var. breweri","HIGH"
"W04",2014-06-25,"full bloom",2,"Lupinus","breweri","var.","breweri","2014",176,1,10,"Lupinus breweri var. breweri","HIGH"
"W04",2014-07-04,"full bloom",2,"Lupinus","breweri","var.","breweri","2014",185,1,10,"Lupinus breweri var. breweri","HIGH"
"W04",2014-07-14,"full bloom",4,"Lupinus","breweri","var.","breweri","2014",195,1,1000,"Lupinus breweri var. breweri","HIGH"
"L21",2013-06-26,"full bloom",2,"Lupinus","fulcratus","","","2013",177,1,10,"Lupinus fulcratus","MOD"
"L21",2013-07-13,"full bloom",2,"Lupinus","fulcratus","","","2013",194,1,10,"Lupinus fulcratus","MOD"
"L21",2013-07-17,"finishing bloom",2,"Lupinus","fulcratus","","","2013",198,1,10,"Lupinus fulcratus","MOD"
"L21",2013-07-30,"finishing bloom",1,"Lupinus","fulcratus","","","2013",211,1,1,"Lupinus fulcratus","MOD"
"L21",2014-06-12,"full bloom",2,"Lupinus","fulcratus","","","2014",163,1,10,"Lupinus fulcratus","MOD"
"L21",2014-06-22,"full bloom",1,"Lupinus","fulcratus","","","2014",173,1,1,"Lupinus fulcratus","MOD"
"L21",2014-07-03,"full bloom",2,"Lupinus","fulcratus","","","2014",184,1,10,"Lupinus fulcratus","MOD"
"L21",2014-07-13,"finishing bloom",2,"Lupinus","fulcratus","","","2014",194,1,10,"Lupinus fulcratus","MOD"
"N137",2013-07-09,"full bloom",3,"Lupinus","fulcratus","","","2013",190,1,100,"Lupinus fulcratus","HIGH"
"N137",2013-07-12,"full bloom",3,"Lupinus","fulcratus","","","2013",193,1,100,"Lupinus fulcratus","HIGH"
"N137",2013-07-24,"finishing bloom",2,"Lupinus","fulcratus","","","2013",205,1,10,"Lupinus fulcratus","HIGH"
"N137",2013-07-26,"finishing bloom",2,"Lupinus","fulcratus","","","2013",207,1,10,"Lupinus fulcratus","HIGH"
"N137",2014-06-19,"not blooming",0,"Lupinus","fulcratus","","","2014",170,0,0,"Lupinus fulcratus","HIGH"
"N137",2014-07-07,"full bloom",1,"Lupinus","fulcratus","","","2014",188,1,1,"Lupinus fulcratus","HIGH"
"N137",2014-07-10,"full bloom",1,"Lupinus","fulcratus","","","2014",191,1,1,"Lupinus fulcratus","HIGH"
"N137",2014-07-19,"full bloom",2,"Lupinus","fulcratus","","","2014",200,1,10,"Lupinus fulcratus","HIGH"
"L21",2013-06-26,"full bloom",1,"Lupinus","latifolius","var.","columbianus","2013",177,1,1,"Lupinus latifolius var. columbianus","MOD"
"L21",2013-07-13,"finishing bloom",1,"Lupinus","latifolius","var.","columbianus","2013",194,1,1,"Lupinus latifolius var. columbianus","MOD"
"L21",2013-07-17,"finishing bloom",1,"Lupinus","latifolius","var.","columbianus","2013",198,1,1,"Lupinus latifolius var. columbianus","MOD"
"L21",2013-07-30,"finishing bloom",1,"Lupinus","latifolius","var.","columbianus","2013",211,1,1,"Lupinus latifolius var. columbianus","MOD"
"L21",2014-06-12,"not blooming",0,"Lupinus","latifolius","var.","columbianus","2014",163,0,0,"Lupinus latifolius var. columbianus","MOD"
"L21",2014-06-22,"beginning to bloom to bloom",1,"Lupinus","latifolius","var.","columbianus","2014",173,1,1,"Lupinus latifolius var. columbianus","MOD"
"L21",2014-07-03,"full bloom",3,"Lupinus","latifolius","var.","columbianus","2014",184,1,100,"Lupinus latifolius var. columbianus","MOD"
"L21",2014-07-13,"full bloom",1,"Lupinus","latifolius","var.","columbianus","2014",194,1,1,"Lupinus latifolius var. columbianus","MOD"
"L24",2013-06-27,"full bloom",2,"Lupinus","latifolius","var.","columbianus","2013",178,1,10,"Lupinus latifolius var. columbianus","HIGH"
"L24",2013-07-13,"full bloom",2,"Lupinus","latifolius","var.","columbianus","2013",194,1,10,"Lupinus latifolius var. columbianus","HIGH"
"L24",2013-07-18,"finishing bloom",2,"Lupinus","latifolius","var.","columbianus","2013",199,1,10,"Lupinus latifolius var. columbianus","HIGH"
"L24",2013-07-31,"finishing bloom",2,"Lupinus","latifolius","var.","columbianus","2013",212,1,10,"Lupinus latifolius var. columbianus","HIGH"
"L24",2014-06-13,"not blooming",0,"Lupinus","latifolius","var.","columbianus","2014",164,0,0,"Lupinus latifolius var. columbianus","HIGH"
"L24",2014-06-23,"not blooming",0,"Lupinus","latifolius","var.","columbianus","2014",174,0,0,"Lupinus latifolius var. columbianus","HIGH"
"L24",2014-07-02,"finishing bloom",2,"Lupinus","latifolius","var.","columbianus","2014",183,1,10,"Lupinus latifolius var. columbianus","HIGH"
"L24",2014-07-13,"full bloom",2,"Lupinus","latifolius","var.","columbianus","2014",194,1,10,"Lupinus latifolius var. columbianus","HIGH"
"L35",2013-06-27,"beginning to bloom",1,"Lupinus","latifolius","var.","columbianus","2013",178,1,1,"Lupinus latifolius var. columbianus","MOD"
"L35",2013-07-13,"beginning to bloom",3,"Lupinus","latifolius","var.","columbianus","2013",194,1,100,"Lupinus latifolius var. columbianus","MOD"
"L35",2013-07-18,"full bloom",4,"Lupinus","latifolius","var.","columbianus","2013",199,1,1000,"Lupinus latifolius var. columbianus","MOD"
"L35",2013-07-29,"finishing bloom",4,"Lupinus","latifolius","var.","columbianus","2013",210,1,1000,"Lupinus latifolius var. columbianus","MOD"
"L35",2014-06-12,"full bloom",3,"Lupinus","latifolius","var.","columbianus","2014",163,1,100,"Lupinus latifolius var. columbianus","MOD"
"L35",2014-06-22,"full bloom",2,"Lupinus","latifolius","var.","columbianus","2014",173,1,10,"Lupinus latifolius var. columbianus","MOD"
"L35",2014-07-03,"finishing bloom",3,"Lupinus","latifolius","var.","columbianus","2014",184,1,100,"Lupinus latifolius var. columbianus","MOD"
"L35",2014-07-13,"finishing bloom",2,"Lupinus","latifolius","var.","columbianus","2014",194,1,10,"Lupinus latifolius var. columbianus","MOD"
"N134",2013-07-08,"full bloom",4,"Lupinus","latifolius","var.","columbianus","2013",189,1,1000,"Lupinus latifolius var. columbianus","MOD"
"N134",2013-07-11,"full bloom",4,"Lupinus","latifolius","var.","columbianus","2013",192,1,1000,"Lupinus latifolius var. columbianus","MOD"
"N134",2013-07-22,"finishing bloom",4,"Lupinus","latifolius","var.","columbianus","2013",203,1,1000,"Lupinus latifolius var. columbianus","MOD"
"N134",2013-07-25,"finishing bloom",4,"Lupinus","latifolius","var.","columbianus","2013",206,1,1000,"Lupinus latifolius var. columbianus","MOD"
"N134",2014-06-17,"not blooming",5,"Lupinus","latifolius","var.","columbianus","2014",168,1,10000,"Lupinus latifolius var. columbianus","MOD"
"N134",2014-07-06,"full bloom",4,"Lupinus","latifolius","var.","columbianus","2014",187,1,1000,"Lupinus latifolius var. columbianus","MOD"
"N134",2014-07-09,"full bloom",5,"Lupinus","latifolius","var.","columbianus","2014",190,1,10000,"Lupinus latifolius var. columbianus","MOD"
"N134",2014-07-17,"full bloom",4,"Lupinus","latifolius","var.","columbianus","2014",198,1,1000,"Lupinus latifolius var. columbianus","MOD"
"N136",2013-07-09,"full bloom",2,"Lupinus","latifolius","var.","columbianus","2013",190,1,10,"Lupinus latifolius var. columbianus","LOW"
"N136",2013-07-12,"full bloom",2,"Lupinus","latifolius","var.","columbianus","2013",193,1,10,"Lupinus latifolius var. columbianus","LOW"
"N136",2013-07-24,"finishing bloom",2,"Lupinus","latifolius","var.","columbianus","2013",205,1,10,"Lupinus latifolius var. columbianus","LOW"
"N136",2013-07-26,"finishing bloom",2,"Lupinus","latifolius","var.","columbianus","2013",207,1,10,"Lupinus latifolius var. columbianus","LOW"
"N136",2014-06-17,"full bloom",1,"Lupinus","latifolius","var.","columbianus","2014",168,1,1,"Lupinus latifolius var. columbianus","LOW"
"N136",2014-07-07,"full bloom",1,"Lupinus","latifolius","var.","columbianus","2014",188,1,1,"Lupinus latifolius var. columbianus","LOW"
"N136",2014-07-10,"full bloom",3,"Lupinus","latifolius","var.","columbianus","2014",191,1,100,"Lupinus latifolius var. columbianus","LOW"
"N136",2014-07-17,"full bloom",2,"Lupinus","latifolius","var.","columbianus","2014",198,1,10,"Lupinus latifolius var. columbianus","LOW"
"L21",2013-06-26,"beginning to bloom",2,"Madia","gracilis","","","2013",177,1,10,"Madia gracilis","MOD"
"L21",2013-07-13,"full bloom",4,"Madia","gracilis","","","2013",194,1,1000,"Madia gracilis","MOD"
"L21",2013-07-17,"full bloom",4,"Madia","gracilis","","","2013",198,1,1000,"Madia gracilis","MOD"
"L21",2013-07-30,"finishing bloom",4,"Madia","gracilis","","","2013",211,1,1000,"Madia gracilis","MOD"
"L21",2014-06-12,"not blooming",0,"Madia","gracilis","","","2014",163,0,0,"Madia gracilis","MOD"
"L21",2014-06-22,"not blooming",0,"Madia","gracilis","","","2014",173,0,0,"Madia gracilis","MOD"
"L21",2014-07-03,"finishing bloom",2,"Madia","gracilis","","","2014",184,1,10,"Madia gracilis","MOD"
"L21",2014-07-13,"full bloom",2,"Madia","gracilis","","","2014",194,1,10,"Madia gracilis","MOD"
"N135",2013-07-08,"full bloom",2,"Malacothrix","floccifera","","","2013",189,1,10,"Malacothrix floccifera","MOD"
"N135",2013-07-11,"full bloom",2,"Malacothrix","floccifera","","","2013",192,1,10,"Malacothrix floccifera","MOD"
"N135",2013-07-22,"finishing bloom",1,"Malacothrix","floccifera","","","2013",203,1,1,"Malacothrix floccifera","MOD"
"N135",2013-07-25,"finishing bloom",1,"Malacothrix","floccifera","","","2013",206,1,1,"Malacothrix floccifera","MOD"
"N135",2014-06-18,"not blooming",0,"Malacothrix","floccifera","","","2014",169,0,0,"Malacothrix floccifera","MOD"
"N135",2014-07-06,"not blooming",0,"Malacothrix","floccifera","","","2014",187,0,0,"Malacothrix floccifera","MOD"
"N135",2014-07-09,"beginning to bloom to bloom",1,"Malacothrix","floccifera","","","2014",190,1,1,"Malacothrix floccifera","MOD"
